,set_size,average_insert,average_find,time
373,75100.0,21.9176287300763,21.9176287300763,2.6117842197418213
374,75300.0,20.4614271105858,20.4614271105858,2.7596395015716553
375,75500.0,19.726459953111963,19.726459953111963,2.6339285373687744
376,75700.0,20.159564068692205,20.159564068692205,2.757106304168701
377,75900.0,20.211004097550692,20.211004097550692,2.8935418128967285
378,76100.0,21.094691195795008,21.094691195795008,2.752782106399536
379,76300.0,19.99503263519358,19.99503263519358,2.542923927307129
380,76500.0,19.60886559125729,19.60886559125729,2.6277146339416504
381,76700.0,21.75757180667284,21.75757180667284,2.801825523376465
382,76900.0,20.17814044213264,20.17814044213264,2.8399672508239746
383,77100.0,20.522075799631637,20.522075799631637,2.641038417816162
384,77300.0,21.66749893271582,21.66749893271582,2.9989547729492188
385,77500.0,20.680632258064517,20.680632258064517,2.8212413787841797
386,77700.0,20.803099138985058,20.803099138985058,3.320042133331299
387,77900.0,20.9606161745828,20.9606161745828,3.054868459701538
388,78100.0,21.941510134572784,21.941510134572784,3.341198205947876
389,78300.0,20.808094611680865,20.808094611680865,3.2199413776397705
390,78500.0,20.77049389164193,20.77049389164193,3.2810261249542236
391,78700.0,20.32493837200437,20.32493837200437,2.949791431427002
392,78900.0,21.647059569074777,21.647059569074777,3.22721529006958
393,79100.0,20.77881163084703,20.77881163084703,3.0015997886657715
394,79300.0,20.51298250923719,20.51298250923719,3.0768353939056396
395,79500.0,22.122152479905406,22.122152479905406,3.3958487510681152
396,79700.0,20.247597179352056,20.247597179352056,3.3233487606048584
397,79900.0,20.561853863676188,20.561853863676188,3.240567445755005
398,80100.0,20.384519350811484,20.384519350811484,3.103710651397705
399,80300.0,20.22782350963275,20.22782350963275,3.101398468017578
400,80500.0,20.148129743965615,20.148129743965615,2.9774868488311768
401,80700.0,20.19992565055762,20.19992565055762,1.699688196182251
402,80900.0,20.35211372064277,20.35211372064277,2.241981029510498
403,81100.0,19.704019728729964,19.704019728729964,1.648155689239502
404,81300.0,20.51026457890011,20.51026457890011,3.1688549518585205
405,81500.0,21.240726880084416,21.240726880084416,3.2742791175842285
406,81700.0,20.010893512851897,20.010893512851897,3.2991654872894287
407,81900.0,20.313735545868592,20.313735545868592,3.1381924152374268
408,82100.0,20.44266069014239,20.44266069014239,3.233961820602417
409,82300.0,20.093876063183476,20.093876063183476,3.1699204444885254
410,82500.0,20.14367446878144,20.14367446878144,3.0455868244171143
411,82700.0,19.665505816343806,19.665505816343806,3.1261579990386963
412,82900.0,20.57105634567365,20.57105634567365,3.2040207386016846
413,83100.0,19.917184115523465,19.917184115523465,2.9437143802642822
414,83300.0,20.98907549910563,20.98907549910563,3.619757652282715
415,83500.0,20.291827349158062,20.291827349158062,2.8955271244049072
416,83700.0,20.564014336917563,20.564014336917563,3.0915207862854004
417,83900.0,21.9313928818327,21.9313928818327,2.190534830093384
418,84100.0,20.914980142215036,20.914980142215036,1.8956100940704346
419,84300.0,20.620263825950794,20.620263825950794,1.8648536205291748
420,84500.0,21.137977964236264,21.137977964236264,1.8742327690124512
421,84700.0,20.891237101230253,20.891237101230253,1.9693551063537598
422,84900.0,20.063297997644288,20.063297997644288,1.778217077255249
423,85100.0,21.427513836825344,21.427513836825344,1.8184943199157715
424,85300.0,20.61464243845252,20.61464243845252,1.8048698902130127
425,85500.0,20.700476028959404,20.700476028959404,1.9499592781066895
426,85700.0,21.94443407234539,21.94443407234539,1.924778699874878
427,85900.0,20.643534849066928,20.643534849066928,1.8830170631408691
428,86100.0,20.072427409988386,20.072427409988386,1.923619031906128
429,86300.0,20.03301427644387,20.03301427644387,1.8611059188842773
430,86500.0,20.768890173410405,20.768890173410405,1.9916112422943115
431,86700.0,20.218281430219147,20.218281430219147,1.8503978252410889
432,86900.0,20.675301211751574,20.675301211751574,1.9324982166290283
433,87100.0,20.488702381225746,20.488702381225746,1.8818936347961426
434,87300.0,20.05285283909323,20.05285283909323,1.7789523601531982
435,87500.0,20.92512,20.92512,1.8848531246185303
436,87700.0,21.303477765108322,21.303477765108322,2.0233559608459473
437,87900.0,21.908236632536973,21.908236632536973,2.0165982246398926
438,88100.0,20.4627695800227,20.4627695800227,1.9334592819213867
439,88300.0,20.4219818799547,20.4219818799547,1.8394496440887451
440,88500.0,20.980225988700564,20.980225988700564,2.0162222385406494
441,88700.0,21.194556872118063,21.194556872118063,1.9819145202636719
442,88900.0,21.79122139980652,21.79122139980652,1.9776384830474854
443,89100.0,20.62238633430229,20.62238633430229,1.9005520343780518
444,89300.0,20.329641657334825,20.329641657334825,1.964404821395874
445,89500.0,20.263944134078212,20.263944134078212,1.9510903358459473
446,89700.0,21.270075922271648,21.270075922271648,1.9318115711212158
447,89900.0,20.13273637374861,20.13273637374861,2.0815653800964355
448,90100.0,21.40131856423006,21.40131856423006,2.15425443649292
449,90300.0,21.83154479107833,21.83154479107833,2.0264880657196045
450,90500.0,21.454276243093922,21.454276243093922,2.065009117126465
451,90700.0,21.474145534729878,21.474145534729878,2.4410831928253174
452,90900.0,21.116095886643418,21.116095886643418,2.0665957927703857
453,91100.0,20.255414439236436,20.255414439236436,2.0591390132904053
454,91300.0,21.392118205018676,21.392118205018676,2.143986701965332
455,91500.0,21.508213204515897,21.508213204515897,2.2183313369750977
456,91700.0,20.264910195312925,20.264910195312925,2.0340631008148193
457,91900.0,22.377914884819205,22.377914884819205,2.3838372230529785
458,92100.0,21.96796925048046,21.96796925048046,2.2238314151763916
459,92300.0,22.285441879110284,22.285441879110284,2.236680507659912
460,92500.0,20.7583757662245,20.7583757662245,2.0887792110443115
461,92700.0,21.589436551344704,21.589436551344704,2.24835205078125
462,92900.0,20.284078064953658,20.284078064953658,2.098116636276245
463,93100.0,21.424612509264332,21.424612509264332,2.0537757873535156
464,93300.0,20.42073334119337,20.42073334119337,2.1307766437530518
465,93500.0,20.1108128342246,20.1108128342246,2.228182792663574
466,93700.0,21.13725720384205,21.13725720384205,2.389890193939209
467,93900.0,20.754725822426224,20.754725822426224,2.300379991531372
468,94100.0,20.615224391332532,20.615224391332532,2.2443490028381348
469,94300.0,21.82331169932977,21.82331169932977,2.4750144481658936
470,94500.0,20.95549065049684,20.95549065049684,2.23612642288208
471,94700.0,20.462427928784134,20.462427928784134,2.395681142807007
472,94900.0,21.047829797995764,21.047829797995764,2.279557466506958
473,95100.0,20.034732591642307,20.034732591642307,2.1425862312316895
474,95300.0,21.351469045120673,21.351469045120673,2.306252956390381
475,95500.0,22.683190399899477,22.683190399899477,2.484147310256958
476,95700.0,20.107409690801365,20.107409690801365,2.1297788619995117
477,95900.0,20.479843587069865,20.479843587069865,2.192056179046631
478,96100.0,20.59817061749464,20.59817061749464,2.3333330154418945
479,96300.0,21.096054995378974,21.096054995378974,2.26485538482666
480,96500.0,22.056582656275907,22.056582656275907,2.2813923358917236
481,96700.0,21.059080238678785,21.059080238678785,2.325138568878174
482,96900.0,20.27140159138054,20.27140159138054,2.1140544414520264
483,97100.0,20.92555097837281,20.92555097837281,2.23347544670105
484,97300.0,19.947471736896198,19.947471736896198,2.184522867202759
485,97500.0,21.54725225132823,21.54725225132823,2.439403772354126
486,97700.0,20.809861101159708,20.809861101159708,2.21893310546875
487,97900.0,20.54421393476951,20.54421393476951,2.460115671157837
488,98100.0,21.88014148971957,21.88014148971957,2.445924997329712
489,98300.0,20.153063612040814,20.153063612040814,2.2591426372528076
490,98500.0,22.334199679181303,22.334199679181303,2.626375675201416
491,98700.0,20.694553928770453,20.694553928770453,2.3837966918945312
492,98900.0,20.635429726996968,20.635429726996968,2.2806034088134766
493,99100.0,21.808218210440277,21.808218210440277,2.46354341506958
494,99300.0,21.90803347533158,21.90803347533158,2.6078221797943115
495,99500.0,20.442295902471383,20.442295902471383,2.601498603820801
496,99700.0,20.936668104356198,20.936668104356198,2.6654107570648193
497,99900.0,20.97626579110693,20.97626579110693,2.3412091732025146
498,500.0,13.258,13.258,0.008513450622558594
499,700.0,14.23857142857143,14.23857142857143,0.009534120559692383
500,900.0,14.158888888888889,14.158888888888889,0.01450204849243164
